iIdx,jIdx,sim
11187,15137,0.998476
11187,17810,0.997443
11187,17783,0.988195
5551,8157,1.000000
5551,9970,0.998614
5551,11188,0.998232
5551,8807,0.997987
5551,6843,0.997859
5551,7576,0.997164
5551,7720,0.997037
5551,9902,0.996403
5551,6700,0.996317
5551,8542,0.994987
5551,6439,0.994463
5551,7673,0.993669
5551,12631,0.993261
5551,7733,0.992701
5551,8128,0.992537
5551,7753,0.992248
5551,13289,0.991722
5551,10053,0.991342
5551,8233,0.990826
5551,25649,0.990375
12333,13598,1.000000
12333,13658,0.992578
12333,13678,0.991537
12333,13081,0.985901
12333,13575,0.981672
12333,13778,0.980581
12333,13545,0.959792
3015,8017,1.000000
3015,28368,0.999546
3015,16592,0.999499
3015,24704,0.999484
3015,18276,0.998243
3015,6727,0.998174
3015,4491,0.997793
3015,11360,0.997509
3015,9000,0.997241
3015,6794,0.997241
3015,17584,0.997080
3015,9110,0.997080
3015,5027,0.996741
3015,12702,0.996636
3015,7365,0.996337
3015,14934,0.996234
3015,13922,0.995550
3015,14644,0.995229
3015,4647,0.995105
3015,23984,0.994975
9715,10039,0.986321
9715,10006,0.927978
3272,6394,1.000000
3272,6813,0.999904
3272,3801,0.996546
3272,3912,0.994950
3272,6590,0.994199
3272,5954,0.991201
3272,6384,0.991026
3272,4877,0.987470
3272,6012,0.987164
3272,5679,0.987024
3272,5843,0.985138
3272,6092,0.983820
3272,10074,0.981307
3272,5272,0.980515
3272,7234,0.979796
3272,8157,0.979648
3272,4809,0.979613
3272,3555,0.977776
3272,3653,0.976314
3272,7709,0.971537
1962,13778,1.000000
1962,15922,0.999773
1962,6451,0.999630
1962,7398,0.999522
1962,7944,0.999311
1962,10364,0.998978
1962,11459,0.998665
1962,6032,0.998644
1962,12391,0.998617
1962,19919,0.998615
1962,10685,0.998449
1962,16233,0.998404
1962,10978,0.998366
1962,13925,0.998315
1962,9385,0.998160
1962,10771,0.998064
1962,3828,0.998051
1962,10611,0.998001
1962,11280,0.997923
1962,6205,0.997923
1648,7053,1.000000
1648,4764,1.000000
1648,3659,1.000000
1648,13477,1.000000
1648,3868,0.999070
1648,9324,0.998757
1648,15699,0.998740
1648,13922,0.998612
1648,4228,0.998314
1648,4331,0.998250
1648,10417,0.998028
1648,2682,0.997940
1648,3593,0.997923
1648,6843,0.997828
1648,2597,0.997796
1648,10495,0.997248
1648,8858,0.997090
1648,6884,0.997054
1648,3182,0.996725
1648,10284,0.996717
3249,9117,1.000000
3249,4975,1.000000
3249,6763,0.999970
3249,4647,0.998424
3249,3972,0.998353
3249,6394,0.998268
3249,4007,0.998115
3249,9871,0.998115
3249,11911,0.998051
3249,3510,0.998024
3249,11213,0.997940
3249,11397,0.997869
3249,12150,0.997818
3249,5282,0.997712
3249,16049,0.997683
3249,9200,0.997657
3249,14845,0.997509
3249,3898,0.997375
3249,15557,0.997375
3249,7234,0.997329
4880,6186,0.998449
4880,7101,0.998404
4880,5027,0.998031
4880,12546,0.997758
4880,5839,0.997395
4880,7857,0.997377
4880,12631,0.997041
4880,12333,0.996167
4880,9993,0.996167
4880,6131,0.995022
4880,9822,0.994162
4880,5116,0.993940
4880,7799,0.993268
4880,9299,0.992311
4880,13577,0.992249
4880,11136,0.992131
4880,14791,0.991779
4880,10916,0.991682
4880,7004,0.991229
4880,5015,0.991147
12541,13768,1.000000
12541,14595,0.998073
12541,13110,0.997940
12541,25962,0.986488
12541,14631,0.983364
12541,16540,0.972519
12541,20023,0.971332
12541,13046,0.968505
12541,16220,0.964454
12541,13778,0.963099
12541,15171,0.957841
12541,14073,0.953663
12541,13289,0.942591
12541,13477,0.928414
12541,13242,0.852624
557,10214,1.000000
557,12702,1.000000
557,10093,1.000000
557,9147,1.000000
557,13598,0.999949
557,12576,0.999844
557,4279,0.999438
557,11136,0.998835
557,2649,0.998646
557,28368,0.998449
557,21727,0.998353
557,14977,0.998162
557,12956,0.998072
557,7285,0.997940
557,17199,0.997940
557,13925,0.997861
557,18125,0.997818
557,19000,0.997657
557,17416,0.997417
557,12763,0.997342
5097,6843,1.000000
5097,5730,0.999109
5097,9425,0.998842
5097,5702,0.998115
5097,6231,0.998080
5097,12351,0.997973
5097,7388,0.997923
5097,9274,0.997923
5097,9970,0.997816
5097,6445,0.997357
5097,8542,0.997076
5097,5302,0.996802
5097,13778,0.996802
5097,13110,0.996593
5097,5760,0.996528
5097,8128,0.996264
5097,6439,0.996063
5097,6590,0.995497
5097,7090,0.995141
5097,6041,0.994937
4321,9839,1.000000
4321,15207,1.000000
4321,6990,0.999862
4321,6611,0.999546
4321,16220,0.997959
4321,11946,0.997949
4321,9835,0.997920
4321,10084,0.997828
4321,11501,0.997793
4321,9117,0.997639
4321,8887,0.997587
4321,12782,0.997565
4321,8353,0.997457
4321,19425,0.997343
4321,9425,0.997213
4321,8181,0.996953
4321,21122,0.996821
4321,11618,0.996741
4321,12340,0.996650
4321,10836,0.996638
11207,13543,0.997417
11207,11213,0.988278
11207,13578,0.961492
4787,24975,0.998115
4787,12362,0.998045
4787,5954,0.997880
4787,8749,0.997217
4787,19252,0.997200
4787,16189,0.997186
4787,18532,0.997038
4787,7857,0.996694
4787,16313,0.996636
4787,6843,0.996403
4787,9009,0.996068
4787,7739,0.994987
4787,9068,0.994958
4787,7682,0.994354
4787,8756,0.993884
4787,11136,0.993816
4787,11993,0.993292
4787,13728,0.991837
4787,5595,0.991199
4787,14213,0.990827
4724,11501,1.000000
4724,16791,0.999671
4724,4907,0.999482
4724,22905,0.999229
4724,12546,0.998973
4724,10771,0.998794
4724,17644,0.998556
4724,14553,0.998524
4724,15293,0.998411
4724,9762,0.998121
4724,13768,0.998115
4724,5097,0.998086
4724,23398,0.997541
4724,19037,0.997117
4724,15699,0.996845
4724,19189,0.996831
4724,11993,0.995982
4724,18457,0.995927
4724,10631,0.995910
4724,25018,0.995506
9751,10133,0.999504
9751,9802,0.998813
9751,17309,0.998269
9751,17291,0.997758
9751,21122,0.994527
9751,18067,0.993877
9751,13678,0.993598
9751,10084,0.993261
9751,19052,0.993201
9751,12170,0.993037
9751,18532,0.992537
9751,15948,0.991955
9751,9755,0.991582
9751,14213,0.991140
9751,12392,0.990499
9751,12393,0.988287
9751,11785,0.988287
9751,9959,0.988208
9751,14977,0.987941
9751,15922,0.987488
7959,13228,0.981245
7959,8108,0.980046
7959,8544,0.970571
7959,8231,0.968542
4002,7576,1.000000
4002,6590,0.999484
4002,7388,0.998404
4002,8887,0.997449
4002,4957,0.997041
4002,8859,0.997039
4002,16540,0.996976
4002,5635,0.996914
4002,9299,0.996503
4002,5078,0.994937
4002,6884,0.994893
4002,7610,0.994227
4002,5591,0.992892
4002,9933,0.992583
4002,5921,0.991140
4002,9586,0.990752
4002,10242,0.990375
4002,6990,0.989793
4002,6705,0.988476
4002,7303,0.986134
1540,6415,1.000000
1540,11360,1.000000
1540,11501,1.000000
1540,18479,1.000000
1540,16275,0.999889
1540,20147,0.999817
1540,13240,0.999796
1540,11240,0.998625
1540,15948,0.998531
1540,21332,0.998314
1540,9002,0.997837
1540,14793,0.997657
1540,18205,0.997587
1540,4422,0.997409
1540,6653,0.997375
1540,10551,0.997367
1540,6267,0.997365
1540,22485,0.996635
1540,5702,0.996267
1540,17416,0.995943
4422,5204,0.998625
4422,9264,0.998404
4422,14845,0.998361
4422,7180,0.997827
4422,4975,0.997091
4422,5526,0.996419
4422,11982,0.996107
4422,15699,0.994692
4422,11023,0.994531
4422,11785,0.993833
4422,14791,0.993833
4422,10360,0.993636
4422,14931,0.992963
4422,5750,0.992875
4422,7225,0.992838
4422,5272,0.992543
4422,8749,0.991837
4422,7004,0.991240
4422,12392,0.991117
4422,10364,0.990090
11692,20532,0.999937
11692,12351,0.997840
11692,12340,0.997657
11692,11722,0.994741
11692,16540,0.993910
11692,12512,0.992523
11692,12350,0.992135
11692,20023,0.989000
11692,13110,0.974477
178,10581,1.000000
178,10631,0.999937
178,4908,0.999844
178,17038,0.999635
178,11105,0.999608
178,6257,0.998740
178,16540,0.998718
178,18832,0.998651
178,10246,0.998632
178,20532,0.998210
178,19425,0.998121
178,13228,0.997973
178,18067,0.997952
178,25180,0.997869
178,8233,0.997778
178,11622,0.997662
178,9344,0.997554
178,18990,0.997301
178,15207,0.997137
178,6990,0.996936
1464,2430,1.000000
1464,11893,1.000000
1464,12350,0.999406
1464,31083,0.999203
1464,13575,0.998720
1464,6231,0.998507
1464,7569,0.998353
1464,19245,0.998115
1464,10340,0.997880
1464,7486,0.997394
1464,13880,0.997080
1464,7422,0.995979
1464,11642,0.995350
1464,7462,0.995111
1464,7388,0.994954
1464,5713,0.993820
1464,3603,0.993266
1464,11899,0.992690
1464,2482,0.991839
1464,11588,0.990843
4696,12391,1.000000
4696,6763,1.000000
4696,15161,0.999851
4696,9187,0.999663
4696,17229,0.999630
4696,15654,0.998954
4696,5730,0.998928
4696,22891,0.998740
4696,15699,0.998651
4696,10992,0.998632
4696,12473,0.998615
4696,15263,0.998309
4696,7153,0.998028
4696,12643,0.997964
4696,5352,0.997852
4696,18178,0.997793
4696,14476,0.997788
4696,10364,0.997782
4696,11501,0.997782
4696,12201,0.997776
9626,20602,1.000000
9626,10083,0.997940
9626,19245,0.997940
9626,9751,0.997462
9626,12350,0.997386
9626,12333,0.997301
9626,17322,0.996729
9626,10133,0.996526
9626,13575,0.996205
9626,12512,0.996116
9626,11911,0.996116
9626,9667,0.994536
9626,10340,0.993420
9626,9726,0.992482
9626,28131,0.992006
9626,15681,0.992003
9626,14827,0.992000
9626,15614,0.991795
9626,10039,0.991771
9626,11213,0.991570
1610,19252,1.000000
1610,20023,1.000000
1610,5124,0.999949
1610,19425,0.999671
1610,2864,0.999070
1610,19094,0.998908
1610,11213,0.998752
1610,26257,0.998707
1610,16275,0.998687
1610,12133,0.998424
1610,10246,0.998404
1610,18832,0.998404
1610,2800,0.998268
1610,7813,0.998115
1610,11949,0.998028
1610,13446,0.997890
1610,15023,0.997801
1610,9667,0.997685
1610,6394,0.997530
1610,15195,0.997213
3475,6590,0.998115
3475,5974,0.997775
3475,9299,0.997457
3475,5416,0.997394
3475,11880,0.997323
3475,9548,0.997262
3475,3757,0.997070
3475,6081,0.997023
3475,5690,0.996347
3475,5000,0.996236
3475,6427,0.995950
3475,9049,0.995943
3475,6997,0.995863
3475,9040,0.995367
3475,5954,0.995022
3475,3854,0.993953
3475,3958,0.993857
3475,3912,0.993833
3475,11421,0.993812
3475,9795,0.993554
7223,15699,1.000000
7223,12763,0.999958
7223,9068,0.998478
7223,10084,0.998297
7223,18767,0.998160
7223,12782,0.997551
7223,9147,0.996620
7223,8789,0.995152
7223,12626,0.995146
7223,9264,0.994199
7223,16049,0.993833
7223,9374,0.993825
7223,15892,0.992835
7223,12392,0.992835
7223,14730,0.992806
7223,8108,0.992409
7223,14791,0.992246
7223,15530,0.992006
7223,7775,0.991579
7223,11982,0.990615
3039,19014,1.000000
3039,16313,1.000000
3039,15778,1.000000
3039,9374,1.000000
3039,11049,1.000000
3039,12393,0.999817
3039,12026,0.999406
3039,19425,0.998727
3039,17644,0.998631
3039,5373,0.998315
3039,16226,0.998229
3039,12170,0.997973
3039,16220,0.997785
3039,4647,0.997675
3039,14931,0.997639
3039,9645,0.997639
3039,5124,0.997326
3039,10570,0.997216
3039,6112,0.997108
3039,19094,0.997037
362,28937,0.999613
362,7904,0.998319
362,8052,0.998229
362,14595,0.998209
362,6976,0.998176
362,14730,0.997810
362,5551,0.997758
362,7870,0.997717
362,13598,0.997375
362,19000,0.997248
362,13892,0.997037
362,9940,0.996928
362,5372,0.996872
362,5963,0.996856
362,18125,0.996821
362,9505,0.996067
362,12303,0.996038
362,17038,0.995998
362,16366,0.995666
362,22905,0.995579
5586,14633,0.999949
5586,16585,0.999767
5586,13564,0.999703
5586,6451,0.998160
5586,11836,0.998160
5586,11053,0.997952
5586,7846,0.997554
5586,7422,0.997509
5586,11360,0.997509
5586,10702,0.997509
5586,6842,0.997457
5586,11875,0.997375
5586,19245,0.997340
5586,13072,0.997282
5586,15192,0.997241
5586,8017,0.997160
5586,13494,0.997059
5586,20023,0.996971
5586,8887,0.996839
5586,8410,0.996558
4065,6976,0.999484
4065,21709,0.998740
4065,4491,0.998694
4065,10770,0.998646
4065,8938,0.998048
4065,10551,0.997641
4065,9042,0.996846
4065,6092,0.996546
4065,5640,0.995268
4065,11911,0.995176
4065,4647,0.995092
4065,8108,0.994546
4065,5272,0.993763
4065,7576,0.993637
4065,8939,0.993559
4065,9839,0.993364
4065,6618,0.993318
4065,5282,0.993170
4065,5992,0.992964
4065,10417,0.992880
3653,8841,1.000000
3653,4130,0.999802
3653,5506,0.999480
3653,4870,0.998187
3653,19014,0.998115
3653,3941,0.997973
3653,15115,0.997949
3653,16463,0.997940
3653,10340,0.997818
3653,13316,0.997717
3653,11507,0.997587
3653,4997,0.997509
3653,6766,0.997301
3653,10242,0.997241
3653,15681,0.997023
3653,8273,0.996915
3653,7365,0.996846
3653,4371,0.996721
3653,4806,0.995670
3653,9933,0.995341
1373,11314,1.000000
1373,14079,1.000000
1373,9295,1.000000
1373,8370,0.999847
1373,8926,0.998319
1373,21762,0.998315
1373,14392,0.998268
1373,9147,0.998165
1373,5790,0.997964
1373,10570,0.997637
1373,11243,0.997298
1373,11018,0.997241
1373,9169,0.997111
1373,15530,0.997054
1373,8454,0.996558
1373,12891,0.996436
1373,17644,0.996156
1373,4698,0.995916
1373,17401,0.995910
1373,13962,0.995893
977,21332,1.000000
977,2465,0.999671
977,9002,0.997569
977,3088,0.996909
977,4434,0.995504
977,10360,0.994893
977,3912,0.994296
977,12392,0.993912
977,8739,0.993731
977,11071,0.993217
977,7303,0.992996
977,7201,0.992781
977,9040,0.992278
977,10053,0.992204
977,6127,0.992129
977,9507,0.991837
977,2482,0.991544
977,7180,0.991189
977,12753,0.991140
977,2439,0.991117
4188,19245,1.000000
4188,16062,1.000000
4188,13110,1.000000
4188,6601,0.998835
4188,11618,0.998745
4188,15034,0.998404
4188,9169,0.998361
4188,14972,0.998115
4188,5702,0.998086
4188,9042,0.997810
4188,11692,0.997793
4188,19252,0.997565
4188,7819,0.997530
4188,5027,0.997509
4188,4522,0.997457
4188,6813,0.997375
4188,16136,0.997091
4188,12631,0.997054
4188,12340,0.996531
4188,7846,0.995842
10006,10152,0.998440
10006,17476,0.998115
10006,10154,0.994365
10006,10039,0.992963
10006,18743,0.991394
10006,10084,0.985380
10006,10043,0.962564
1112,6233,1.000000
1112,10260,1.000000
1112,6865,0.998524
1112,5551,0.998477
1112,8939,0.998197
1112,15085,0.998115
1112,4308,0.998059
1112,11188,0.997940
1112,6700,0.997534
1112,16585,0.997176
1112,13545,0.997145
1112,13167,0.997054
1112,12591,0.997054
1112,1778,0.996855
1112,3306,0.996573
1112,4647,0.996523
1112,7610,0.996116
1112,3650,0.996113
1112,6163,0.995910
1112,5750,0.995693
3371,5134,1.000000
3371,3603,0.997964
3371,3972,0.997447
3371,10771,0.996626
3371,4809,0.996620
3371,4608,0.995268
3371,8939,0.994729
3371,6924,0.994608
3371,6566,0.993711
3371,4372,0.993292
3371,8108,0.992805
3371,10393,0.991750
3371,4975,0.991352
3371,3650,0.991024
3371,3510,0.990082
3371,12631,0.985745
3371,8807,0.985595
3371,5810,0.983846
3371,3804,0.981165
3371,3530,0.979943
3205,9576,1.000000
3205,13658,0.997793
3205,7997,0.997509
3205,9993,0.997334
3205,14073,0.996748
3205,14821,0.996748
3205,12392,0.996296
3205,5934,0.996116
3205,6441,0.994832
3205,4101,0.993999
3205,5124,0.992523
3205,4699,0.991261
3205,4163,0.991194
3205,11902,0.990405
3205,13277,0.990375
3205,6686,0.989762
3205,3881,0.989745
3205,8979,0.989071
3205,11202,0.988356
3205,9274,0.987985
4051,6094,1.000000
4051,8313,0.999271
4051,5009,0.998404
4051,6112,0.998314
4051,11722,0.998280
4051,6843,0.998255
4051,4354,0.995251
4051,5810,0.995249
4051,4331,0.994921
4051,13658,0.994832
4051,4269,0.994751
4051,5730,0.994641
4051,4929,0.994565
4051,4975,0.994002
4051,7153,0.993997
4051,12333,0.993960
4051,7038,0.993820
4051,13783,0.993554
4051,9525,0.993056
4051,7004,0.993051
11642,11654,0.984243
15922,21909,0.997657
15922,15943,0.993466
15922,24259,0.993465
15922,15948,0.991682
15922,20331,0.990526
15922,18067,0.985930
15922,17050,0.984869
2837,7610,1.000000
2837,14850,1.000000
2837,9503,0.999050
2837,7303,0.998840
2837,3823,0.998688
2837,6924,0.998521
2837,4491,0.998404
2837,11397,0.998270
2837,10495,0.998269
2837,7090,0.998139
2837,4007,0.998121
2837,3650,0.998097
2837,3881,0.998033
2837,13922,0.998014
2837,12616,0.998013
2837,8108,0.997923
2837,5526,0.997569
2837,4481,0.997483
2837,14116,0.997241
2837,5992,0.997203
3450,15614,1.000000
3450,10039,1.000000
3450,4424,1.000000
3450,7180,1.000000
3450,11023,0.999522
3450,9425,0.998631
3450,10501,0.998380
3450,10364,0.997952
3450,6590,0.997940
3450,10093,0.997241
3450,9862,0.997059
3450,11213,0.996941
3450,8846,0.996706
3450,9040,0.996321
3450,7799,0.996276
3450,6257,0.996116
3450,3868,0.995528
3450,13477,0.995268
3450,3881,0.995097
3450,3510,0.994754
9726,12150,0.998908
9726,13922,0.996369
9726,10447,0.995957
9726,14373,0.995196
9726,11512,0.993833
9726,16275,0.992957
9726,16540,0.991868
9726,11772,0.989754
9726,15530,0.989618
9726,10322,0.988340
9726,13477,0.987318
9726,10770,0.987106
9726,13072,0.987086
9726,10152,0.986680
9726,11049,0.985157
9726,17050,0.984820
9726,11070,0.984509
9726,14650,0.984470
9726,12392,0.984153
9726,13962,0.979992
885,14595,1.000000
885,8283,1.000000
885,4522,0.999970
885,3843,0.999896
885,11070,0.998927
885,8428,0.998703
885,12631,0.998458
885,7225,0.998424
885,10192,0.998404
885,22593,0.998363
885,13892,0.998361
885,15679,0.998319
885,3486,0.998311
885,7857,0.998280
885,10426,0.998273
885,11911,0.998273
885,11360,0.998237
885,7422,0.998115
885,16226,0.998115
885,17038,0.998028
279,11360,1.000000
279,21122,0.999906
279,16791,0.999893
279,24259,0.999716
279,7101,0.999544
279,17192,0.999343
279,16184,0.999332
279,6752,0.998835
279,15300,0.998740
279,15293,0.998632
279,5466,0.998576
279,11501,0.998531
279,23811,0.998507
279,18245,0.998464
279,22996,0.998432
279,16573,0.998318
279,12201,0.998115
279,11323,0.997952
279,20152,0.997929
279,16463,0.997923
1941,3719,1.000000
1941,4764,0.999966
1941,3315,0.999534
1941,2763,0.999378
1941,9244,0.999055
1941,3051,0.998994
1941,7388,0.998878
1941,2696,0.998826
1941,7090,0.998456
1941,6590,0.998321
1941,6445,0.998232
1941,5593,0.997940
1941,4051,0.997868
1941,12989,0.997793
1941,5272,0.997712
1941,4975,0.997530
1941,6257,0.996357
1941,4776,0.995868
1941,15168,0.995629
1941,6054,0.995179
390,11226,1.000000
390,13060,1.000000
390,16226,0.999923
390,11902,0.999548
390,12644,0.998507
390,14850,0.998404
390,11618,0.998046
390,6001,0.997987
390,7180,0.997164
390,16091,0.996885
390,16573,0.996558
390,12702,0.996549
390,7879,0.996460
390,15263,0.996111
390,17644,0.996097
390,2068,0.996067
390,8749,0.996048
390,13816,0.995843
390,8313,0.995575
390,16493,0.994987
9503,9713,0.998625
9503,9525,0.998310
9503,10232,0.998291
9503,9558,0.997203
9503,9970,0.996090
9503,12392,0.994145
9503,14977,0.994135
9503,14124,0.994135
9503,10053,0.994135
9503,14233,0.993399
9503,9993,0.992171
9503,13925,0.992171
9503,10284,0.990108
9503,11314,0.989949
9503,11982,0.989494
9503,12616,0.987007
9503,11023,0.986301
9503,10043,0.984732
9503,11911,0.983310
9503,12380,0.982273
6519,11785,1.000000
6519,10369,0.995643
6519,10201,0.985959
6519,7388,0.966667
6519,6542,0.960392
6519,7486,0.914677
6519,7673,0.899829
18766,19000,0.896807
8421,9274,0.919315
8421,9862,0.756642
13167,19245,0.977140
13167,15417,0.860946
3606,9558,1.000000
3606,8739,0.998886
3606,10611,0.998835
3606,3814,0.998424
3606,7024,0.998315
3606,5436,0.998314
3606,7670,0.997717
3606,10992,0.997657
3606,5730,0.997569
3606,11692,0.997551
3606,3941,0.997509
3606,13768,0.997375
3606,20023,0.997241
3606,10322,0.996821
3606,5265,0.995933
3606,20875,0.995618
3606,10771,0.995579
3606,6284,0.995179
3606,8233,0.995022
3606,6441,0.994937
6142,7843,0.998115
6142,7003,0.898145
6142,6337,0.861034
3983,5078,1.000000
3983,11280,0.999025
3983,14595,0.998411
3983,4411,0.998243
3983,5302,0.997973
3983,16540,0.997722
3983,14972,0.997657
3983,13269,0.997137
3983,11512,0.996418
3983,7053,0.995498
3983,8233,0.995465
3983,9751,0.994937
3983,13228,0.994404
3983,7682,0.994296
3983,8859,0.994069
3983,15168,0.993912
3983,4130,0.993598
3983,4608,0.993420
3983,8128,0.993237
3983,5839,0.993032
8858,12133,1.000000
8858,14595,0.997722
8858,8859,0.997595
8858,9305,0.995920
8858,11188,0.995563
8858,9920,0.994987
8858,11206,0.994513
8858,10083,0.994169
8858,12430,0.993237
8858,14631,0.992783
8858,11213,0.991757
8858,13678,0.991257
8858,12244,0.990847
8858,8887,0.990829
8858,12891,0.990680
8858,9244,0.989988
8858,13875,0.989618
8858,20664,0.987763
8858,11280,0.986928
8858,8898,0.986886
11845,12380,0.996198
11845,11899,0.970005
402,2878,1.000000
402,17291,1.000000
402,21122,1.000000
402,13477,0.999703
402,10161,0.998821
402,21909,0.998637
402,8779,0.998291
402,6976,0.998115
402,14552,0.997958
402,2855,0.997952
402,11023,0.997890
402,5124,0.997869
402,19425,0.997788
402,7647,0.997775
402,10570,0.997241
402,14146,0.997063
402,10043,0.997010
402,5165,0.996953
402,19252,0.996941
402,6284,0.996373
9685,16592,0.998014
9685,10392,0.998001
9685,18963,0.997833
9685,12392,0.997796
9685,11982,0.996599
9685,10154,0.995971
9685,12380,0.995294
9685,9755,0.992001
9685,14233,0.988889
9685,10369,0.988274
9685,12546,0.987703
9685,10284,0.985329
9685,10201,0.985026
9685,13678,0.863881
13110,14977,0.998656
13110,13922,0.998232
13110,15300,0.996395
13110,14944,0.993910
13110,16220,0.989839
13110,14631,0.987857
13110,19245,0.985592
13110,15699,0.984028
13110,15293,0.983367
13110,16540,0.983198
13110,20023,0.978060
13110,13575,0.943740
13110,18963,0.903986
524,23437,1.000000
524,1921,0.999713
524,13534,0.999630
524,7000,0.999128
524,21499,0.998273
524,13336,0.998130
524,5387,0.998093
524,21110,0.998038
524,10123,0.998028
524,18458,0.998028
524,15195,0.997869
524,8410,0.997785
524,15744,0.997758
524,3579,0.997677
524,16289,0.997567
524,10214,0.997509
524,15814,0.997509
524,10702,0.997509
524,9518,0.997308
524,7904,0.997257
1563,6403,1.000000
1563,10242,1.000000
1563,6394,0.999257
1563,6590,0.998929
1563,5551,0.998882
1563,6094,0.998731
1563,9188,0.998632
1563,7610,0.998632
1563,4481,0.998160
1563,10417,0.998115
1563,8768,0.997979
1563,7095,0.997952
1563,10133,0.997844
1563,10083,0.997717
1563,5473,0.997694
1563,13419,0.997639
1563,11136,0.997457
1563,6318,0.997343
1563,4434,0.997276
1563,5015,0.997262
1521,4051,0.999982
1521,11049,0.999842
1521,11397,0.999406
1521,9715,0.999153
1521,12333,0.999124
1521,10702,0.998949
1521,9217,0.998835
1521,3098,0.998784
1521,12139,0.998625
1521,13237,0.998617
1521,14397,0.998574
1521,5923,0.998399
1521,10006,0.998319
1521,23702,0.998291
1521,16385,0.998210
1521,5124,0.998115
1521,11692,0.998115
1521,7670,0.998018
1521,15948,0.997933
1521,14116,0.997865
12133,13081,0.996500
12133,13289,0.987592
12133,13228,0.979183
12133,15892,0.972003
12133,13678,0.968149
12133,13577,0.959656
12133,12244,0.924624
12133,13852,0.921224
12133,15477,0.919954
12133,12782,0.886358
12133,15821,0.862352
7199,14730,0.999817
7199,16226,0.998028
7199,11949,0.997551
7199,9110,0.997530
7199,9264,0.997334
7199,10369,0.997202
7199,10360,0.997077
7199,7304,0.995419
7199,8841,0.994783
7199,19000,0.994536
7199,10284,0.994484
7199,8749,0.993957
7199,8108,0.993884
7199,9755,0.993505
7199,14827,0.993335
7199,13575,0.992366
7199,9187,0.991829
7199,10364,0.990661
7199,9548,0.990588
7199,9586,0.990163
10771,13922,1.000000
10771,11922,0.998731
10771,11785,0.998593
10771,15699,0.998297
10771,11982,0.992760
10771,12631,0.988639
10771,15821,0.984869
10771,25222,0.982440
10771,11213,0.875663
10771,11254,0.861141
3644,21110,1.000000
3644,17476,1.000000
3644,14972,1.000000
3644,14397,0.998927
3644,8311,0.998631
3644,10083,0.998424
3644,4491,0.998280
3644,18976,0.998255
3644,5803,0.998128
3644,14373,0.998115
3644,11807,0.998115
3644,16226,0.998028
3644,5445,0.998024
3644,5887,0.997876
3644,7199,0.997678
3644,17192,0.997248
3644,22959,0.997070
3644,3823,0.996845
3644,12838,0.996753
3644,7997,0.996522
6054,22996,1.000000
6054,6766,0.999713
6054,11539,0.999703
6054,8313,0.998891
6054,10992,0.998761
6054,16706,0.998586
6054,19245,0.998582
6054,8938,0.998404
6054,22891,0.998404
6054,17229,0.998321
6054,10392,0.998318
6054,11982,0.998255
6054,10631,0.998115
6054,10655,0.998115
6054,10979,0.997669
6054,11213,0.997446
6054,22378,0.997275
6054,20386,0.996470
6054,9762,0.996399
6054,12921,0.996111
13543,14850,0.979842
13543,17038,0.971385
13543,13725,0.970143
13543,15679,0.969954
13220,15417,0.897887
13220,15023,0.785016
10214,15137,0.998878
10214,11187,0.998866
10214,17810,0.998646
10214,17777,0.997810
10214,17783,0.980959
4130,5553,1.000000
4130,6434,0.999970
4130,13494,0.998568
4130,10083,0.998361
4130,5803,0.998115
4130,11323,0.998115
4130,7038,0.998028
4130,11899,0.997793
4130,12333,0.997669
4130,6705,0.997530
4130,4559,0.997393
4130,6766,0.997054
4130,5383,0.996558
4130,4491,0.995863
4130,7303,0.994595
4130,12133,0.994552
4130,5445,0.993958
4130,13524,0.993255
4130,5551,0.992171
4130,5555,0.992135
13446,16062,1.000000
13446,14791,0.984404
13446,13543,0.974508
13446,13534,0.923870
13446,13725,0.904534
489,6618,1.000000
489,14643,1.000000
489,15892,1.000000
489,10084,1.000000
489,14864,0.999896
489,6394,0.999817
489,10123,0.999817
489,14724,0.999484
489,6521,0.999260
489,11023,0.998768
489,13627,0.998731
489,9200,0.998520
489,19290,0.998361
489,7549,0.998255
489,17192,0.998165
489,11807,0.997973
489,11598,0.997952
489,3346,0.997940
489,21757,0.997940
489,12352,0.997890
15717,23823,0.994236
14233,16592,0.983260
14233,15892,0.919866
13922,16592,0.998835
13922,14133,0.998232
13922,14373,0.998115
13922,14730,0.997952
13922,14931,0.995305
13922,13925,0.994735
13922,14944,0.994350
13922,18963,0.993884
13922,14420,0.993289
13922,14977,0.986748
13922,16553,0.977894
9108,14791,0.999343
9108,10426,0.997002
9108,11936,0.989435
9108,12150,0.989200
9108,9217,0.984428
9108,14800,0.983989
9108,9265,0.981584
9108,11023,0.978573
9108,9558,0.977734
9108,14213,0.974281
9108,9169,0.972718
9108,13725,0.967319
9108,10201,0.965422
9108,9840,0.962914
9108,9548,0.960707
9108,9586,0.959491
9108,9385,0.936851
9108,9187,0.935043
9108,9970,0.929947
9108,11070,0.923522
2602,11304,1.000000
2602,4389,1.000000
2602,11136,1.000000
2602,4908,0.999767
2602,11647,0.999608
2602,16540,0.998724
2602,4491,0.998404
2602,9383,0.997952
2602,16091,0.997810
2602,14845,0.997509
2602,3978,0.997475
2602,9835,0.997343
2602,14631,0.997298
2602,10124,0.997241
2602,3898,0.997241
2602,6738,0.997241
