movieId,iIdx
190309,16467
190507,16468
190553,16469
190889,16470
191911,16471
192159,16472
192997,16473
193821,16474
194729,16475
194738,16476
198265,16477
198731,16478
199430,16479
200200,16480
200814,16481
201729,16482
202101,16483
203749,16484
204132,16485
204318,16486
204690,16487
207367,16488
1473,16489
26010,16490
49856,16491
52356,16492
58706,16493
5756,16494
26617,16495
34170,16496
72261,16497
72559,16498
79824,16499
80141,16500
85585,16501
86286,16502
87410,16503
91304,16504
96239,16505
97177,16506
106998,16507
111109,16508
111411,16509
120819,16510
124356,16511
125938,16512
128093,16513
135697,16514
135947,16515
136221,16516
136465,16517
140932,16518
141251,16519
148108,16520
148242,16521
151313,16522
152581,16523
153520,16524
154486,16525
154488,16526
155583,16527
157691,16528
157771,16529
157775,16530
159622,16531
162864,16532
166930,16533
167048,16534
167636,16535
167686,16536
169656,16537
171109,16538
171157,16539
175659,16540
4861,16541
3419,16542
5436,16543
6035,16544
6065,16545
6117,16546
6354,16547
6866,16548
7344,16549
7949,16550
8750,16551
8828,16552
27648,16553
34435,16554
42550,16555
42559,16556
47728,16557
74575,16558
84302,16559
84467,16560
86206,16561
2680,16562
179863,16563
194975,16564
196381,16565
196427,16566
196511,16567
125077,16568
99402,16569
132286,16570
5150,16571
6693,16572
6965,16573
26448,16574
27005,16575
33847,16576
44674,16577
80928,16578
106397,16579
113374,16580
130464,16581
74428,16582
154941,16583
57695,16584
2216,16585
2219,16586
7276,16587
26964,16588
66511,16589
79494,16590
820,16591
2933,16592
25911,16593
49225,16594
175809,16595
176075,16596
176105,16597
178839,16598
179287,16599
183413,16600
184189,16601
184623,16602
184641,16603
184741,16604
185169,16605
185385,16606
185433,16607
185437,16608
185601,16609
185759,16610
186263,16611
186367,16612
3888,16613
7837,16614
792,16615
5043,16616
7621,16617
148036,16618
179825,16619
6321,16620
7194,16621
8118,16622
8220,16623
26497,16624
31705,16625
34482,16626
148286,16627
48501,16628
104920,16629
138898,16630
139620,16631
4421,16632
32354,16633
58434,16634
58595,16635
59339,16636
60450,16637
63645,16638
68265,16639
73135,16640
80430,16641
80967,16642
81000,16643
86748,16644
89638,16645
89997,16646
90649,16647
104762,16648
106734,16649
114514,16650
116155,16651
119139,16652
121485,16653
121491,16654
4314,16655
6284,16656
6351,16657
65667,16658
89386,16659
135528,16660
190551,16661
195733,16662
2960,16663
118512,16664
85177,16665
139553,16666
166167,16667
2309,16668
1662,16669
4794,16670
5727,16671
6055,16672
6901,16673
26757,16674
43351,16675
43906,16676
55659,16677
58228,16678
61253,16679
71533,16680
72265,16681
74148,16682
87314,16683
89427,16684
99638,16685
106868,16686
108569,16687
110116,16688
111931,16689
112303,16690
114550,16691
115921,16692
117372,16693
118252,16694
119171,16695
121135,16696
121155,16697
121263,16698
122104,16699
123163,16700
124145,16701
128089,16702
131562,16703
131826,16704
132561,16705
133001,16706
133729,16707
134704,16708
134706,16709
134708,16710
134819,16711
134833,16712
135274,16713
135643,16714
135693,16715
136227,16716
136239,16717
136590,16718
136936,16719
137381,16720
139116,16721
140204,16722
140321,16723
141956,16724
142072,16725
144072,16726
144762,16727
145307,16728
146307,16729
146902,16730
152119,16731
152171,16732
152515,16733
155018,16734
155437,16735
155798,16736
155832,16737
155970,16738
156031,16739
156125,16740
156547,16741
157055,16742
157294,16743
157881,16744
158530,16745
158613,16746
159626,16747
160317,16748
160590,16749
160872,16750
161588,16751
162148,16752
162302,16753
162346,16754
162608,16755
163527,16756
163529,16757
163981,16758
165537,16759
167054,16760
167638,16761
167770,16762
168126,16763
168408,16764
169028,16765
169750,16766
169902,16767
170835,16768
170885,16769
170913,16770
170917,16771
171289,16772
171293,16773
171925,16774
172131,16775
172335,16776
172343,16777
172459,16778
174031,16779
174519,16780
176625,16781
178447,16782
178509,16783
178747,16784
179437,16785
179785,16786
180435,16787
183197,16788
183227,16789
183353,16790
183695,16791
183981,16792
184427,16793
185989,16794
188177,16795
188187,16796
188753,16797
189381,16798
190399,16799
191495,16800
192787,16801
192999,16802
194722,16803
197697,16804
198673,16805
201664,16806
202363,16807
202423,16808
6921,16809
27315,16810
39659,16811
45000,16812
52561,16813
79543,16814
82749,16815
158807,16816
176175,16817
78614,16818
81391,16819
81673,16820
103554,16821
197877,16822
123174,16823
2129,16824
152198,16825
641,16826
6084,16827
6403,16828
7272,16829
7992,16830
7995,16831
8391,16832
26109,16833
26146,16834
26608,16835
27862,16836
31086,16837
32632,16838
34499,16839
41402,16840
47330,16841
48264,16842
53880,16843
54875,16844
55462,16845
71989,16846
77729,16847
80701,16848
90066,16849
90744,16850
96054,16851
97597,16852
100426,16853
107447,16854
111119,16855
111813,16856
117932,16857
129313,16858
130998,16859
131000,16860
131002,16861
131004,16862
132068,16863
134515,16864
137395,16865
138366,16866
142486,16867
146198,16868
154067,16869
155601,16870
160185,16871
160952,16872
163136,16873
165223,16874
167426,16875
167822,16876
170317,16877
171599,16878
176847,16879
178907,16880
184157,16881
184169,16882
190963,16883
192285,16884
203503,16885
58922,16886
134651,16887
142150,16888
142813,16889
149747,16890
159972,16891
164455,16892
165413,16893
169530,16894
186573,16895
192275,16896
51911,16897
87100,16898
110173,16899
112473,16900
142258,16901
179155,16902
183913,16903
188167,16904
6761,16905
83583,16906
4026,16907
116849,16908
136694,16909
149606,16910
80354,16911
86721,16912
89367,16913
95034,16914
99525,16915
100304,16916
103825,16917
104518,16918
106090,16919
109769,16920
110748,16921
116207,16922
116726,16923
117340,16924
117346,16925
118330,16926
120470,16927
121023,16928
123161,16929
129250,16930
129773,16931
130444,16932
130956,16933
131192,16934
131714,16935
132883,16936
142196,16937
142540,16938
143061,16939
144058,16940
145384,16941
147262,16942
149090,16943
159447,16944
162418,16945
164387,16946
166544,16947
166763,16948
168352,16949
168738,16950
169850,16951
170815,16952
171207,16953
171543,16954
171557,16955
172019,16956
172435,16957
172515,16958
172527,16959
172665,16960
172723,16961
172727,16962
172871,16963
172893,16964
172897,16965
173273,16966
173307,16967
173349,16968
173605,16969
174593,16970
174599,16971
174603,16972
174669,16973
175763,16974
176551,16975
177649,16976
178665,16977
178961,16978
178963,16979
179053,16980
179055,16981
179823,16982
179901,16983
180037,16984
180465,16985
183459,16986
184079,16987
184401,16988
187455,16989
188383,16990
188731,16991
188823,16992
189083,16993
189093,16994
190979,16995
193647,16996
193952,16997
194308,16998
195067,16999
195553,17000
196041,17001
197225,17002
198101,17003
198147,17004
4778,17005
79578,17006
81910,17007
8504,17008
4692,17009
4706,17010
6391,17011
3560,17012
4399,17013
5058,17014
5275,17015
6113,17016
6430,17017
6500,17018
6604,17019
7336,17020
25926,17021
25950,17022
26046,17023
26228,17024
26380,17025
26430,17026
26481,17027
26498,17028
26553,17029
26613,17030
26827,17031
26898,17032
27158,17033
27215,17034
27365,17035
27671,17036
27758,17037
30712,17038
31588,17039
32902,17040
33255,17041
33832,17042
36630,17043
37653,17044
37957,17045
39516,17046
39615,17047
39857,17048
40342,17049
40586,17050
40591,17051
41644,17052
42546,17053
42783,17054
44947,17055
45611,17056
46441,17057
46713,17058
46862,17059
47538,17060
47836,17061
47931,17062
48374,17063
48649,17064
48899,17065
49902,17066
50517,17067
50940,17068
51354,17069
51380,17070
52938,17071
54378,17072
57041,17073
58632,17074
58933,17075
59182,17076
59184,17077
59655,17078
59893,17079
60336,17080
60391,17081
62916,17082
63187,17083
63768,17084
64280,17085
65259,17086
65263,17087
65558,17088
65603,17089
65907,17090
65974,17091
66549,17092
66813,17093
67845,17094
67865,17095
67894,17096
68153,17097
68480,17098
68489,17099
68919,17100
69187,17101
69442,17102
69949,17103
69971,17104
69979,17105
71011,17106
71029,17107
71110,17108
71409,17109
71482,17110
71522,17111
71976,17112
72276,17113
72607,17114
72913,17115
73501,17116
73713,17117
73862,17118
73872,17119
74681,17120
75402,17121
75428,17122
76151,17123
76776,17124
76778,17125
76827,17126
77883,17127
78612,17128
78978,17129
79603,17130
80204,17131
80214,17132
80432,17133
80572,17134
81027,17135
81075,17136
81087,17137
81145,17138
81727,17139
81952,17140
82356,17141
82382,17142
82926,17143
83038,17144
83059,17145
83616,17146
83658,17147
84553,17148
85624,17149
86521,17150
87408,17151
87689,17152
89043,17153
89590,17154
89983,17155
91793,17156
92169,17157
92186,17158
92702,17159
92728,17160
93365,17161
93568,17162
93894,17163
93970,17164
94044,17165
94765,17166
95784,17167
95939,17168
96836,17169
97042,17170
97165,17171
97933,17172
99397,17173
99843,17174
99889,17175
100036,17176
100072,17177
101629,17178
101801,17179
102115,17180
105242,17181
105753,17182
106156,17183
106614,17184
106863,17185
107052,17186
107890,17187
112957,17188
113315,17189
115721,17190
116957,17191
117879,17192
120623,17193
127148,17194
127172,17195
127184,17196
127266,17197
127583,17198
129362,17199
134575,17200
134859,17201
135228,17202
139847,17203
140777,17204
142550,17205
142562,17206
142917,17207
142953,17208
143273,17209
145502,17210
145504,17211
147829,17212
151795,17213
152163,17214
156109,17215
157969,17216
159249,17217
161620,17218
162668,17219
163510,17220
163585,17221
164282,17222
164513,17223
166126,17224
166445,17225
168478,17226
168664,17227
170349,17228
175141,17229
175151,17230
175755,17231
176127,17232
176779,17233
177339,17234
178041,17235
178341,17236
178679,17237
179357,17238
180471,17239
182909,17240
187561,17241
190705,17242
193968,17243
6635,17244
89347,17245
57655,17246
147847,17247
1675,17248
3781,17249
3853,17250
4114,17251
4781,17252
5175,17253
44155,17254
26049,17255
31932,17256
70670,17257
79874,17258
79299,17259
102817,17260
114093,17261
130628,17262
6637,17263
6968,17264
7813,17265
7892,17266
7893,17267
8168,17268
171603,17269
187145,17270
601,17271
80444,17272
3601,17273
58783,17274
31107,17275
108660,17276
115998,17277
44719,17278
104224,17279
114085,17280
144668,17281
3001,17282
503,17283
559,17284
2673,17285
3218,17286
3374,17287
3473,17288
4107,17289
4330,17290
4556,17291
4671,17292
4716,17293
5179,17294
5495,17295
5758,17296
6142,17297
6200,17298
6247,17299
6336,17300
6778,17301
6964,17302
7918,17303
8267,17304
8478,17305
8698,17306
8751,17307
8801,17308
26226,17309
4134,17310
5132,17311
5156,17312
5700,17313
25786,17314
25798,17315
25878,17316
25913,17317
25989,17318
26019,17319
26098,17320
26377,17321
26409,17322
26569,17323
33191,17324
33587,17325
46788,17326
46848,17327
48242,17328
48575,17329
52813,17330
53453,17331
60179,17332
60522,17333
60745,17334
66152,17335
66365,17336
66547,17337
68115,17338
68590,17339
69453,17340
69744,17341
70377,17342
71243,17343
72852,17344
73183,17345
76860,17346
78967,17347
80816,17348
83222,17349
85365,17350
89872,17351
91048,17352
92357,17353
92522,17354
93172,17355
94803,17356
96419,17357
96421,17358
111696,17359
114945,17360
122793,17361
129044,17362
132074,17363
133305,17364
133345,17365
136846,17366
142943,17367
148820,17368
153750,17369
154574,17370
155950,17371
157254,17372
160744,17373
161012,17374
161171,17375
165069,17376
165601,17377
166465,17378
166589,17379
167178,17380
170371,17381
171875,17382
173081,17383
173099,17384
173105,17385
173107,17386
173109,17387
173113,17388
173121,17389
185777,17390
194256,17391
196335,17392
5973,17393
27805,17394
42736,17395
46083,17396
52545,17397
58816,17398
60641,17399
61816,17400
70637,17401
78653,17402
87444,17403
89924,17404
92427,17405
1723,17406
4607,17407
6033,17408
8400,17409
44511,17410
34375,17411
41094,17412
64845,17413
90413,17414
111762,17415
5216,17416
8663,17417
26291,17418
26325,17419
32335,17420
94301,17421
101233,17422
111913,17423
117907,17424
129838,17425
131920,17426
147002,17427
169170,17428
91537,17429
116024,17430
116901,17431
118710,17432
150194,17433
152270,17434
171689,17435
179941,17436
61931,17437
112072,17438
116215,17439
180149,17440
185313,17441
152479,17442
868,17443
60128,17444
71154,17445
79765,17446
66019,17447
4038,17448
78976,17449
5224,17450
5083,17451
67068,17452
169854,17453
175169,17454
176927,17455
178319,17456
151311,17457
160426,17458
160428,17459
160474,17460
160555,17461
160575,17462
2258,17463
172255,17464
178123,17465
763,17466
2233,17467
6698,17468
27239,17469
27539,17470
27587,17471
31004,17472
32602,17473
39416,17474
39703,17475
40010,17476
44161,17477
48214,17478
48895,17479
50630,17480
52891,17481
52929,17482
53921,17483
55498,17484
58411,17485
58576,17486
58937,17487
59031,17488
63239,17489
76716,17490
4087,17491
5432,17492
183661,17493
193946,17494
194991,17495
196491,17496
197679,17497
198119,17498
198139,17499
2954,17500
4946,17501
54505,17502
7251,17503
7284,17504
26204,17505
60479,17506
72931,17507
80281,17508
126016,17509
131836,17510
94733,17511
115939,17512
123405,17513
133167,17514
135268,17515
136548,17516
140212,17517
141038,17518
145096,17519
32593,17520
59000,17521
62390,17522
69381,17523
62925,17524
62974,17525
73954,17526
84643,17527
147184,17528
185975,17529
31429,17530
88380,17531
89327,17532
91829,17533
91886,17534
93132,17535
95002,17536
95069,17537
99043,17538
27096,17539
62729,17540
79895,17541
92751,17542
107217,17543
107653,17544
112850,17545
120781,17546
122880,17547
134751,17548
139423,17549
140383,17550
143653,17551
147230,17552
152660,17553
155056,17554
160650,17555
165823,17556
166761,17557
166940,17558
167126,17559
170595,17560
172505,17561
172825,17562
173859,17563
174597,17564
175409,17565
175469,17566
176103,17567
176143,17568
176931,17569
177225,17570
177231,17571
182419,17572
183909,17573
185347,17574
186045,17575
194927,17576
195719,17577
200038,17578
203022,17579
205303,17580
109897,17581
143341,17582
135933,17583
4869,17584
31104,17585
62299,17586
126579,17587
171177,17588
184129,17589
27812,17590
43910,17591
58876,17592
95604,17593
3291,17594
42634,17595
68226,17596
101969,17597
147597,17598
136485,17599
148480,17600
167186,17601
194680,17602
204878,17603
7622,17604
46108,17605
55726,17606
57776,17607
68039,17608
73399,17609
73416,17610
77985,17611
78438,17612
141928,17613
165487,17614
195175,17615
201767,17616
60411,17617
3047,17618
94112,17619
96530,17620
100540,17621
103085,17622
105608,17623
105972,17624
107357,17625
107541,17626
109675,17627
112436,17628
116413,17629
128832,17630
141646,17631
161918,17632
166149,17633
167856,17634
176391,17635
177241,17636
193898,17637
157142,17638
173711,17639
173729,17640
173731,17641
173733,17642
173735,17643
4408,17644
73462,17645
59842,17646
141536,17647
144644,17648
159419,17649
162640,17650
164399,17651
167860,17652
175515,17653
177737,17654
189461,17655
191873,17656
195977,17657
6853,17658
26690,17659
69280,17660
6402,17661
143404,17662
6676,17663
45837,17664
69830,17665
121145,17666
27875,17667
4694,17668
27147,17669
31793,17670
66310,17671
55549,17672
79760,17673
114248,17674
133295,17675
133593,17676
137761,17677
139606,17678
141050,17679
148984,17680
151693,17681
164598,17682
165933,17683
167870,17684
176533,17685
3171,17686
7821,17687
31353,17688
32811,17689
40755,17690
52742,17691
57017,17692
58740,17693
69005,17694
69911,17695
71738,17696
71936,17697
76089,17698
77496,17699
79832,17700
79955,17701
86862,17702
88327,17703
92393,17704
84090,17705
110281,17706
177331,17707
3378,17708
86408,17709
101880,17710
127188,17711
133897,17712
136046,17713
138300,17714
143882,17715
146730,17716
159980,17717
164147,17718
171869,17719
5681,17720
156896,17721
55154,17722
76272,17723
77788,17724
27163,17725
27326,17726
27729,17727
34464,17728
34466,17729
46770,17730
48239,17731
73051,17732
74404,17733
74406,17734
76269,17735
76291,17736
77210,17737
78408,17738
78410,17739
79974,17740
80777,17741
82902,17742
82906,17743
82980,17744
83266,17745
83457,17746
83956,17747
86438,17748
87882,17749
89632,17750
89848,17751
91250,17752
91805,17753
91844,17754
93782,17755
93921,17756
94649,17757
94900,17758
99731,17759
100336,17760
100727,17761
101640,17762
101653,17763
101719,17764
103303,17765
103639,17766
103671,17767
104379,17768
105084,17769
107707,17770
107958,17771
107987,17772
108468,17773
109096,17774
109372,17775
109455,17776
109728,17777
110503,17778
111439,17779
112640,17780
112905,17781
113575,17782
115973,17783
116307,17784
117148,17785
117310,17786
118572,17787
118762,17788
121129,17789
121133,17790
121370,17791
128878,17792
129788,17793
130618,17794
132950,17795
132952,17796
133699,17797
133767,17798
133769,17799
134238,17800
134330,17801
134332,17802
134334,17803
134344,17804
134348,17805
134352,17806
134354,17807
134777,17808
134779,17809
134867,17810
135204,17811
135224,17812
135500,17813
135761,17814
135767,17815
135769,17816
135777,17817
135781,17818
135783,17819
135791,17820
135795,17821
135797,17822
135799,17823
135823,17824
135829,17825
135919,17826
136455,17827
136491,17828
137112,17829
137920,17830
139148,17831
139205,17832
141058,17833
141162,17834
141704,17835
142384,17836
142677,17837
142823,17838
142829,17839
142831,17840
142833,17841
142835,17842
143239,17843
143275,17844
144688,17845
144714,17846
144934,17847
146134,17848
146178,17849
146182,17850
146234,17851
146244,17852
146250,17853
146358,17854
146360,17855
146372,17856
146390,17857
147024,17858
148280,17859
149670,17860
150268,17861
150320,17862
150334,17863
150340,17864
151461,17865
151963,17866
151969,17867
151981,17868
151987,17869
152011,17870
152362,17871
152364,17872
152593,17873
152689,17874
152824,17875
152828,17876
152982,17877
153000,17878
153030,17879
153046,17880
153538,17881
153552,17882
153554,17883
153766,17884
153768,17885
153778,17886
153780,17887
153784,17888
153788,17889
153790,17890
153792,17891
153794,17892
153798,17893
153804,17894
153806,17895
153816,17896
153931,17897
153996,17898
154075,17899
154079,17900
154081,17901
154158,17902
154160,17903
154162,17904
154346,17905
154348,17906
154350,17907
154458,17908
154462,17909
154468,17910
154470,17911
155285,17912
155575,17913
156587,17914
158408,17915
158428,17916
158691,17917
158697,17918
158876,17919
159437,17920
160273,17921
160301,17922
160454,17923
160456,17924
160460,17925
160464,17926
161034,17927
161105,17928
161608,17929
162542,17930
162664,17931
162744,17932
162844,17933
163460,17934
163462,17935
163466,17936
163470,17937
164643,17938
165723,17939
165901,17940
168962,17941
169220,17942
169888,17943
171611,17944
171737,17945
171983,17946
173175,17947
173827,17948
174565,17949
174831,17950
175779,17951
175791,17952
176349,17953
176939,17954
178375,17955
178397,17956
178401,17957
178855,17958
178997,17959
179397,17960
179779,17961
179977,17962
180245,17963
180591,17964
181079,17965
181141,17966
181245,17967
181601,17968
182387,17969
182395,17970
182563,17971
182705,17972
183383,17973
183641,17974
183979,17975
184193,17976
184211,17977
184221,17978
184223,17979
184229,17980
184233,17981
184235,17982
184941,17983
184993,17984
185539,17985
186641,17986
186821,17987
190305,17988
190349,17989
190823,17990
191479,17991
192709,17992
193283,17993
196705,17994
197557,17995
59814,17996
91743,17997
94469,17998
107916,17999
115235,18000
156956,18001
173007,18002
25956,18003
144206,18004
26288,18005
76127,18006
165699,18007
171435,18008
187577,18009
193954,18010
195095,18011
196267,18012
196407,18013
196937,18014
199265,18015
199311,18016
199333,18017
200254,18018
204268,18019
205297,18020
205509,18021
206714,18022
207405,18023
208737,18024
90268,18025
128695,18026
132167,18027
142,18028
167,18029
197,18030
226,18031
404,18032
657,18033
684,18034
690,18035
749,18036
772,18037
773,18038
777,18039
796,18040
812,18041
826,18042
859,18043
864,18044
6295,18045
44628,18046
113066,18047
142266,18048
560,18049
167136,18050
2200,18051
27740,18052
31337,18053
32464,18054
44595,18055
53574,18056
59188,18057
69269,18058
8626,18059
26160,18060
26765,18061
26981,18062
26985,18063
27263,18064
32211,18065
43838,18066
44590,18067
49098,18068
49435,18069
50613,18070
53022,18071
54067,18072
55329,18073
64167,18074
64275,18075
65310,18076
69222,18077
69419,18078
71426,18079
72777,18080
76298,18081
78084,18082
79191,18083
82315,18084
83248,18085
83842,18086
84234,18087
84807,18088
86764,18089
89945,18090
90535,18091
94679,18092
95137,18093
95615,18094
96498,18095
96631,18096
98854,18097
99695,18098
101243,18099
102941,18100
103806,18101
104561,18102
107334,18103
109267,18104
109359,18105
110746,18106
112762,18107
114373,18108
115963,18109
116199,18110
116227,18111
116578,18112
117521,18113
118290,18114
121137,18115
125644,18116
126723,18117
127084,18118
129229,18119
129941,18120
130730,18121
131088,18122
131156,18123
131241,18124
132648,18125
132844,18126
134659,18127
135290,18128
137543,18129
137749,18130
138234,18131
139032,18132
139513,18133
139960,18134
139966,18135
139976,18136
139978,18137
139982,18138
140000,18139
140838,18140
141832,18141
141984,18142
142584,18143
142901,18144
143199,18145
143203,18146
145052,18147
145572,18148
146050,18149
146674,18150
146712,18151
146874,18152
146984,18153
147194,18154
147198,18155
147738,18156
148972,18157
151226,18158
152445,18159
152461,18160
154196,18161
156696,18162
157673,18163
159028,18164
161044,18165
162272,18166
162290,18167
163000,18168
163060,18169
163535,18170
163719,18171
164300,18172
164449,18173
166609,18174
169288,18175
170191,18176
170289,18177
170601,18178
170617,18179
170921,18180
170933,18181
171541,18182
171697,18183
171703,18184
171817,18185
172003,18186
172023,18187
172273,18188
172485,18189
172849,18190
173447,18191
173469,18192
173515,18193
173517,18194
173519,18195
173539,18196
173541,18197
173549,18198
173553,18199
173571,18200
173583,18201
173599,18202
173607,18203
173619,18204
173623,18205
173627,18206
173629,18207
173649,18208
173657,18209
173659,18210
173671,18211
173693,18212
103175,18213
103912,18214
129309,18215
170707,18216
173315,18217
192001,18218
79222,18219
115927,18220
152579,18221
1697,18222
25986,18223
38843,18224
32352,18225
65518,18226
121119,18227
121261,18228
123553,18229
133135,18230
135260,18231
140491,18232
151629,18233
173151,18234
3687,18235
44124,18236
86626,18237
105159,18238
106745,18239
128950,18240
151810,18241
153524,18242
168240,18243
200982,18244
202237,18245
33021,18246
2326,18247
4910,18248
66870,18249
111389,18250
142218,18251
165869,18252
1872,18253
171263,18254
86288,18255
122308,18256
129739,18257
144710,18258
96868,18259
108041,18260
117136,18261
175063,18262
7392,18263
1579,18264
3880,18265
977,18266
1874,18267
5318,18268
65001,18269
142238,18270
105364,18271
43967,18272
117312,18273
198791,18274
32225,18275
43177,18276
738,18277
31894,18278
93909,18279
95695,18280
102483,18281
110867,18282
113711,18283
126405,18284
147008,18285
147432,18286
147436,18287
147895,18288
152055,18289
59988,18290
173783,18291
27423,18292
39529,18293
57044,18294
88067,18295
103794,18296
125952,18297
125968,18298
142885,18299
146870,18300
147045,18301
147047,18302
5490,18303
5622,18304
67748,18305
99968,18306
108787,18307
128684,18308
130580,18309
130582,18310
138422,18311
141166,18312
141698,18313
148070,18314
151593,18315
152499,18316
155810,18317
164228,18318
164639,18319
168618,18320
172431,18321
173913,18322
174613,18323
175723,18324
179371,18325
185793,18326
189567,18327
6907,18328
69075,18329
131389,18330
81568,18331
87647,18332
96991,18333
139863,18334
2646,18335
7769,18336
8148,18337
26320,18338
26638,18339
26858,18340
26975,18341
27004,18342
27124,18343
27164,18344
27474,18345
27752,18346
27765,18347
31664,18348
32199,18349
32243,18350
36326,18351
37257,18352
41704,18353
41914,18354
42591,18355
44153,18356
44763,18357
46034,18358
47063,18359
47180,18360
48901,18361
55681,18362
60568,18363
62277,18364
69689,18365
72037,18366
73581,18367
74438,18368
79533,18369
79617,18370
80903,18371
84639,18372
86604,18373
98400,18374
102991,18375
104513,18376
104610,18377
104984,18378
105827,18379
107061,18380
107477,18381
107658,18382
108328,18383
110138,18384
110649,18385
113707,18386
114694,18387
114721,18388
114875,18389
115364,18390
116157,18391
116941,18392
117111,18393
117314,18394
117911,18395
119135,18396
121148,18397
121247,18398
121366,18399
122092,18400
122262,18401
122577,18402
122815,18403
125533,18404
125936,18405
126020,18406
126064,18407
126072,18408
126088,18409
126749,18410
126923,18411
126933,18412
127021,18413
128215,18414
131102,18415
131578,18416
133691,18417
134843,18418
135743,18419
140345,18420
140441,18421
140521,18422
140954,18423
141990,18424
142515,18425
145182,18426
145208,18427
160335,18428
101428,18429
108200,18430
146900,18431
1718,18432
59947,18433
86091,18434
97059,18435
98217,18436
102662,18437
107563,18438
108879,18439
114667,18440
117909,18441
129415,18442
133127,18443
133139,18444
133147,18445
136257,18446
136800,18447
136859,18448
139640,18449
140190,18450
142513,18451
142519,18452
143410,18453
144700,18454
147364,18455
148244,18456
150258,18457
151717,18458
152976,18459
158878,18460
159813,18461
160012,18462
161346,18463
161584,18464
161962,18465
162150,18466
163118,18467
164709,18468
164941,18469
166213,18470
168726,18471
169390,18472
169842,18473
170125,18474
170235,18475
173429,18476
174473,18477
174487,18478
174489,18479
174491,18480
175505,18481
176341,18482
176943,18483
177793,18484
177871,18485
179153,18486
179415,18487
179561,18488
179725,18489
180129,18490
180965,18491
182673,18492
183151,18493
183819,18494
183895,18495
184097,18496
185947,18497
186955,18498
187957,18499
189217,18500
190339,18501
191235,18502
192677,18503
192701,18504
193243,18505
195251,18506
195767,18507
196021,18508
196247,18509
196257,18510
197611,18511
199476,18512
203881,18513
40887,18514
5725,18515
8660,18516
6877,18517
5913,18518
90873,18519
4460,18520
4461,18521
1557,18522
1636,18523
1720,18524
26259,18525
34624,18526
55391,18527
51317,18528
73983,18529
8752,18530
33136,18531
3294,18532
3493,18533
5163,18534
5704,18535
26628,18536
26720,18537
27006,18538
50574,18539
52730,18540
57940,18541
61285,18542
65521,18543
70046,18544
70366,18545
73641,18546
77318,18547
78757,18548
79166,18549
79498,18550
86463,18551
89881,18552
90015,18553
93196,18554
97792,18555
99846,18556
103273,18557
103645,18558
104085,18559
105206,18560
107352,18561
107426,18562
108085,18563
110417,18564
111592,18565
113906,18566
114838,18567
116028,18568
119312,18569
119782,18570
119975,18571
122238,18572
122482,18573
122543,18574
124863,18575
128153,18576
128165,18577
130050,18578
130724,18579
130734,18580
130914,18581
131180,18582
131880,18583
131998,18584
132331,18585
133869,18586
133990,18587
135971,18588
136347,18589
136359,18590
139207,18591
142667,18592
142742,18593
145279,18594
145857,18595
146054,18596
147362,18597
157100,18598
160598,18599
161674,18600
162776,18601
164612,18602
165151,18603
165531,18604
168780,18605
170279,18606
171473,18607
172913,18608
176013,18609
177823,18610
177987,18611
180491,18612
183399,18613
184071,18614
186125,18615
188537,18616
188809,18617
189695,18618
190017,18619
190947,18620
192377,18621
196487,18622
196893,18623
197411,18624
197591,18625
197881,18626
197883,18627
198129,18628
199434,18629
199974,18630
200842,18631
201666,18632
201863,18633
202159,18634
202575,18635
206899,18636
207311,18637
207830,18638
26644,18639
56931,18640
59895,18641
70649,18642
100077,18643
121316,18644
130396,18645
177941,18646
188829,18647
195297,18648
91873,18649
155650,18650
584,18651
2909,18652
3630,18653
6072,18654
7270,18655
154975,18656
179115,18657
180137,18658
182445,18659
194945,18660
198157,18661
202017,18662
202749,18663
206024,18664
206435,18665
64660,18666
6417,18667
33629,18668
71817,18669
56331,18670
75983,18671
1174,18672
6474,18673
7814,18674
53737,18675
78344,18676
86057,18677
99294,18678
99343,18679
108529,18680
128868,18681
130392,18682
145132,18683
148807,18684
155663,18685
161177,18686
889,18687
32149,18688
2127,18689
26731,18690
65817,18691
68674,18692
71542,18693
156565,18694
5652,18695
8619,18696
55844,18697
66979,18698
1308,18699
42636,18700
43007,18701
52581,18702
65669,18703
66323,18704
67314,18705
67363,18706
67501,18707
68868,18708
69203,18709
69489,18710
160559,18711
202711,18712
60992,18713
65770,18714
76816,18715
3463,18716
6557,18717
139,18718
70451,18719
1156,18720
8403,18721
45412,18722
52078,18723
74630,18724
81014,18725
81499,18726
86624,18727
88022,18728
93136,18729
93659,18730
94672,18731
95157,18732
96064,18733
94941,18734
33081,18735
4362,18736
6088,18737
5202,18738
5407,18739
6759,18740
7758,18741
8691,18742
27776,18743
38198,18744
53578,18745
181357,18746
106254,18747
112735,18748
134800,18749
51991,18750
190097,18751
194692,18752
6439,18753
56022,18754
78585,18755
131506,18756
134883,18757
151765,18758
171843,18759
172641,18760
172879,18761
172887,18762
5827,18763
1567,18764
5487,18765
6109,18766
7111,18767
8252,18768
26194,18769
26219,18770
27261,18771
27646,18772
42943,18773
48638,18774
51287,18775
51503,18776
58437,18777
65111,18778
68614,18779
77291,18780
77808,18781
78955,18782
81214,18783
5703,18784
148773,18785
42710,18786
187167,18787
73829,18788
74731,18789
77910,18790
79996,18791
83585,18792
84621,18793
3568,18794
4894,18795
5562,18796
8625,18797
97966,18798
142210,18799
3666,18800
38656,18801
188697,18802
85358,18803
